!!id,!!type,larghezza media (m),zoom,fondo cementificato,ID,ID del rio,ID intersezione Nord,larghezza minima (m),superficie (m2),ID intersezione Sud,Y,X,lunghezza (m),jobs,jobItems
TROV01,segmenti,9.8 m,50,no,TROV01,TROV,II1135,8 m,135.691,II1145,5034472.321,2310950.227,13.94,"[232/1, 00107, 00517]","[00107SC0006, 00107SC0007]"
TROV02,segmenti,9.5 m,324.283332,no,TROV02,TROV,II1145,5.2 m,2493.49,II1310,5034347.103,2310887.351,261.92,"[00009, 232/1, 00107, 00517]","[00009SC0083, 00107SC0005, 00107SC0006, 00107SC0007, 00107SC0010]"
TROV03,segmenti,14.6 m,67.04342956,no,TROV03,TROV,II1310,13 m,708.794,IE1335,5034201.387,2310814.077,48.7,"[00009, 232/1, 00107, 00517]","[00009SC0084, 00107SC0005]"
TRTE01,segmenti,5 m,115.8620851,no,TRTE01,TRTE,II0030,3.8 m,439.883,II0050,5036038.488,2310940.294,87.41,"[00101, 00232]","[00101SC0003, 00101SC0004, 00101SC0007, 00101SC0017]"
VERG01,segmenti,15.5 m,61.93295571,no,VERG01,VERG,II0940,9.6 m,894.084,II0955,5034723.783,2313272.233,57.5,"[00160, 00232, II495, II497, 00218, 00220]",[]
VERG02,segmenti,12.1 m,74.15086199,no,VERG02,VERG,II0955,9.2 m,863.452,II0990,5034685.479,2313332.884,71.2,"[00160, 00232, II495, II497, 00218, 00220]",[]
VERO01,segmenti,5.3 m,167.2072295,si,VERO01,VERO,II0945,3.6 m,872.133,II1015,5034663.953,2311438.898,165.42,"[00099, 00232]","[00099SC0002, 00099SC0003, 00099SC0004, 00099SC0014, 00099SC0130, 00099SC0134]"
VERO02,segmenti,4.3 m,64.48999822,no,VERO02,VERO,II1015,3 m,309.524,II1025,5034594.635,2311355.187,72.85,"[00099, 00232]","[00099SC0002, 00099SC0004, 00099SC0005, 00099SC0011, 00099SC0130]"
VEST01,segmenti,8.3 m,50.19433661,si,VEST01,VEST,II1015,3.2 m,303.405,II1075,5034580.337,2311393.837,36.68,"[00099, 00232]","[00099SC0004, 00099SC0005, 00099SC0006, 00099SC0130, 00099SC0131]"
VEST02,segmenti,10.5 m,50,si,VEST02,VEST,II1075,7.2 m,374.374,II1090,5034557.436,2311417.549,35.52,"[00099, 00232]","[00099SC0006, 00099SC0007, 00099SC0010, 00099SC0131]"
VEST03,segmenti,4.8 m,121.0342657,si,VEST03,VEST,II1020,3.2 m,591.623,II1090,5034573.559,2311489.674,123.29,"[00099, 00232]","[00099SC0001, 00099SC0007, 00099SC0008, 00099SC0009, 00099SC0010]"
VETR01,segmenti,11.2 m,618.481574,no,VETR01,VETR,II2030,7.2 m,6057,IE5075,5036771.053,2312900.937,541.93,"[00009, 00230, 00232, 00433]",[00009SC0119]
VIGN01,segmenti,8.5 m,280.5483431,no,VIGN01,VIGN,II0630,5.8 m,2421.19,II0705,5035001.175,2312551.342,285.98,"[00003, 00115, 00232, 00447]","[00003SC0021, 00003SC0024, 00115SC0004, 00115SC0009, 00447SC0001, 00447SC0007]"
VIN001,segmenti,5.8 m,276.6651617,no,VIN001,VIN,II0860,1.6 m,1351.29,IE1045,5034685.949,2312142.548,232.2,"[00232, 00425, 00431]","[00431SC0001, 00431SC0002, 00431SC0004]"
VIO001,segmenti,8.8 m,325.6878011,no,VIO001,VIO,II1265,5.8 m,2353.67,IE1360,5034205.287,2311107.447,267.64,"[00009, 232/1, PA621, 00120, 00517]","[00009SC0082, 00120SC0001]"
WIDM01,segmenti,6.8 m,144.5102471,no,WIDM01,WIDM,II0365,4.8 m,782.408,II0395,5035352.63,2311907.28,114.93,"[00157, 00232, 00180]","[00180SC0004, 00180SC0005]"
WIDM02,segmenti,7 m,50,no,WIDM02,WIDM,II0395,5.6 m,157.112,II0410,5035291.441,2311932.147,22.26,"[00157, 00232, 00180]","[00180SC0004, 00180SC0005]"
WIDM03,segmenti,7.2 m,50,no,WIDM03,WIDM,II0410,4.8 m,247.324,II0435,5035256.657,2311941.35,34.25,"[00157, 00232, 00180]","[00180SC0002, 00180SC0003, 00180SC0006]"
ZANI01,segmenti,4.4 m,168.4130491,no,ZANI01,ZANI,II0755,3.4 m,892.432,II0860,5034840.413,2312086.923,202.82,"[00103, 00232, 00425, 00431]","[00103SC0016, 00103SC0017, 00103SC0115, 00103SC0118, 00431SC0001, 00431SC0002, 00431SC0004]"
ZECA01,segmenti,8 m,92.29092756,no,ZECA01,LUNA,II1060,5.1 m,557.564,IE1110,5034543.189,2311863.072,69.52,"[00006, 00232]","[00006SC0110, 00006SC0111]"
ZECC01,segmenti,12.4 m,194.875627,no,ZECC01,ZECC,IE0015,11 m,1926.4,II0035,5036141.16,2311246.476,155.14,"[00009, 00156, 00232, 00179, II519]","[00009SC0124, 00179SC0002, 00179SC0003, 00179SC0005, 00179SC0007]"
ZIRA01,segmenti,7 m,66.87967264,no,ZIRA01,ZIRA,II0625,6.2 m,404.316,II0650,5035034.315,2310356.181,57.68,"[232/1, 00517]",[]
ZIRA02,segmenti,8.6 m,65.6337546,no,ZIRA02,ZIRA,II0645,8.1 m,565.458,II0670,5035011.999,2310063.324,65.61,"[00003, 232/1, 00517]",[]
ZOBE01,segmenti,5.2 m,244.6526284,si,ZOBE01,ZOBE,II1075,3.6 m,1040.12,II1280,5034469.147,2311368.648,201.05,"[00099, 00232]","[00099SC0005, 00099SC0006, 00099SC0007, 00099SC0131]"
ZUAN01,segmenti,5.5 m,198.7692979,no,ZUAN01,ZUAN,II0465,3.8 m,1206.27,II0480,5035186.139,2310781.129,218.09,"[232/1, 00102, 00184, 00517]","[00102SC0008, 00102SC0009, 00102SC0018, 00102SC0019, 00102SC0022]"
ZULI01,segmenti,8.6 m,156.7166803,no,ZULI01,ZULI,II0740,4.6 m,1656.5,II0795,5034864.339,2311877.036,193.19,"[00103, 00399, 00232]",[00103SC0028]
