"!!id","!!type","ID dell'isola","dissesto","zoom","primo rilevatore","presenza porta d'acqua","n° anelli acciaio su pav","n° anelli ferro","estensione degrado","estensione dissesto","ID del segmento","tipologia","degrado","ragione giuridica","ID","sovrastruttura","Y","n° anelli ferro su pav","X","note","materiale","scarichi fognari","n° anelli anelli mancanti","n° anelli acciaio","scarichi pluviali","progressivo","lunghezza (m)","jobs","jobItems"
"SPIRTORE01007497","sponde","SPIR","medio","50.000000000129","Plotting","no","0","0","generalizzata","puntuale","TORE01","riva d'acqua","medio","pubblica","SPIRTORE01007497","non rilevato","5034179.5510953","0","2311177.13846814","materiale anche cemento","pietra","1","2","0","0","007497","2.63","[00320, 232/1, 00120, 00517]","[00120SP0087, 00120SP0088, 00120SP0125]"
"SPIRTORE01007498","sponde","SPIR","assente","49.9999999998298","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda","leggero","privata","SPIRTORE01007498","non rilevato","5034184.51024584","0","2311179.29073437","","mattoni","0","0","0","0","007498","8.19","[00320, 232/1, 00120, 00517]","[00120SP0088, 00120SP0125, 00120SP0126]"
"SPIRTORE01007499","sponde","SPIR","assente","50.0000000000968","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda","leggero","privata","SPIRTORE01007499","non rilevato","5034189.28942722","0","2311181.31106091","","mattoni","0","0","0","1","007499","2.18","[00320, 232/1, 00120, 00517]","[00120SP0125, 00120SP0126, 00120SP0127]"
"SPIRTORE01007500","sponde","SPIR","assente","49.9999999999577","Plotting","si","0","0","puntuale","nulla","TORE01","sponda","grave","privata","SPIRTORE01007500","non rilevato","5034191.84898879","0","2311182.52325684","","calcestruzzo","0","0","0","1","007500","3.49","[00320, 232/1, 00120, 00517]","[00120SP0126, 00120SP0127, 00120SP0128]"
"SPIRTORE01007501","sponde","SPIR","assente","49.9999999998247","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda","medio","privata","SPIRTORE01007501","non rilevato","5034195.86830032","0","2311184.41164368","","composito","0","0","0","0","007501","5.41","[00320, 232/1, 00120, 00517]","[00120SP0127, 00120SP0128, 00120SP0129]"
"SPIRTORE01007502","sponde","SPIR","assente","49.9999999996964","Plotting","si","0","0","generalizzata","nulla","TORE01","sponda","leggero","pubblica","SPIRTORE01007502","non rilevato","5034199.10774544","0","2311185.87947276","","mattoni","0","0","0","0","007502","1.7","[00320, 232/1, 00120, 00517]","[00120SP0128, 00120SP0129, 00120SP0137]"
"SPIRTORE01007503","sponde","SPIR","assente","49.9999999999718","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda","medio","privata","SPIRTORE01007503","non rilevato","5034202.18721795","0","2311187.24010084","","composito","0","0","0","0","007503","5.02","[00320, 232/1, 00120, 00517]","[00120SP0089, 00120SP0129, 00120SP0137]"
"SPIRTORE01007504","sponde","SPIR","assente","49.9999999999678","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda","leggero","privata","SPIRTORE01007504","non rilevato","5034206.48648153","0","2311189.08725653","","mattoni","1","0","0","1","007504","4.34","[00320, 232/1, 00120, 00517]","[00120SP0089, 00120SP0130, 00120SP0137]"
"SPIRTORE01007505","sponde","SPIR","assente","49.9999999999302","Plotting","no","0","0","generalizzata","nulla","TORE01","riva d'acqua","leggero","pubblica","SPIRTORE01007505","non rilevato","5034209.50596432","0","2311190.33243738","","composito","1","1","0","0","007505","2.2","[00320, 232/1, 00120, 00517]","[00120SP0089, 00120SP0130, 00120SP0131]"
"SPIRTORE01007506","sponde","SPIR","assente","50.0000000000712","Plotting","si","0","0","puntuale","nulla","TORE01","sponda","grave","privata","SPIRTORE01007506","non rilevato","5034217.99451032","0","2311194.09271861","scarico abusico - riva d'acqua x 2 murate","mattoni","1","0","0","2","007506","16.37","[00320, 232/1, 00120, 00517]","[00120SP0130, 00120SP0131, 00120SP0132]"
"SPIRTORE01007507","sponde","SPIR","assente","49.9999999999797","Plotting","si","0","0","puntuale diffusa","nulla","TORE01","sponda","medio","privata","SPIRTORE01007507","non rilevato","5034232.98194311","0","2311200.91235146","riva d'acqua x2 murata","pietra","2","0","0","1","007507","16.56","[00320, 232/1, 00120, 00517]","[00120SP0131, 00120SP0132, 00120SP0134]"
"SPIRTORE01007508","sponde","SPIR","assente","50.0000000001539","Plotting","no","0","1","generalizzata","nulla","TORE01","sponda sotto ponte","leggero","pubblica","SPIRTORE01007508","non rilevato","5034241.62046342","0","2311209.686341","manca giorno","pietra","0","0","0","0","007508","3.93","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0093, 00120SP0094, 00120SP0134]"
"SPIRTORE01007509","sponde","SPIR","assente","57.5106038458211","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda","medio","pubblica","SPIRTORE01007509","non rilevato","5034239.66080016","0","2311240.28808698","manca giorno","mattoni","0","8","0","2","007509","57.23","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0093, 00120SP0094, 00120SP0095]"
"SPIRTORE01007510","sponde","SPIR","assente","50.0000000002029","Plotting","no","0","2","generalizzata","nulla","TORE01","riva d'acqua","medio","pubblica","SPIRTORE01007510","non rilevato","5034237.80111764","0","2311270.74143371","manca giorno","mattoni","0","0","0","0","007510","3.61","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0010, 00120SP0094, 00120SP0095]"
"SPIRTORE01007511","sponde","SPIR","assente","50.0000000002192","Plotting","no","0","0","puntuale diffusa","nulla","TORE01","sponda","medio","pubblica","SPIRTORE01007511","non rilevato","5034237.55116045","0","2311284.38069942","manca giorno","mattoni","2","4","0","0","007511","23.59","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0010, 00120SP0011, 00120SP0095]"
"SPIRTORE01007512","sponde","SPIR","assente","50.0000000001535","Plotting","no","0","2","generalizzata","nulla","TORE01","riva d'acqua","leggero","pubblica","SPIRTORE01007512","non rilevato","5034237.33119813","0","2311297.05515614","manca giorno","composito","0","0","0","0","007512","1.69","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0010, 00120SP0011, 00120SP0013]"
"SPIRTORE01007513","sponde","SPIR","assente","49.9999999999846","Plotting","no","0","3","generalizzata","nulla","TORE01","sponda","medio","pubblica","SPIRTORE01007513","non rilevato","5034237.42118272","0","2311307.04958784","manca giorno","mattoni","0","1","0","0","007513","18.25","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0011, 00120SP0013, 00120SP0014]"
"SPIRTORE01007514","sponde","SPIR","assente","50.0000000001264","Plotting","no","0","1","generalizzata","nulla","TORE01","sponda","medio","pubblica","SPIRTORE01007514","non rilevato","5034238.50099775","0","2311317.57177832","manca giorno","pietra","1","0","0","0","007514","10.48","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0013, 00120SP0014, 00120SP0098]"
"SPIRTORE01007515","sponde","SPIR","assente","49.9999999999585","Plotting","no","0","0","puntuale diffusa","nulla","TORE01","sponda","medio","pubblica","SPIRTORE01007515","non rilevato","5034248.87922007","0","2311319.42718024","manca giorno - cavi elettrici","mattoni","0","0","0","0","007515","3.78","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0014, 00120SP0098, 00120SP0100]"
"SPIRTORE01007516","sponde","SPIR","assente","50.0000000002217","Plotting","no","0","2","puntuale","nulla","TORE01","riva d'acqua","medio","pubblica","SPIRTORE01007516","non rilevato","5034251.7887217","0","2311319.74878324","manca giorno","composito","0","0","0","0","007516","2.08","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0016, 00120SP0098, 00120SP0100]"
"SPIRTORE01007517","sponde","SPIR","assente","49.9999999997657","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda","medio","pubblica","SPIRTORE01007517","non rilevato","5034258.29760679","0","2311320.44971285","manca giorno - cavo elettrico","mattoni","0","0","0","0","007517","8.61","[00320, 232/1, 00120, 00163, 00186, 00517]","[00120SP0016, 00120SP0018, 00120SP0100]"
"SPIRTORE01007518","sponde","SPIR","assente","49.9999999998647","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda sotto ponte","leggero","pubblica","SPIRTORE01007518","non rilevato","5034262.63686351","0","2311320.67236108","manca giorno","mattoni","0","0","0","0","007518","2.49","[00320, 232/1, 00120, 00517]","[00120SP0016, 00120SP0018, 00120SP0101]"
"SPIRTORE01007519","sponde","SPIR","assente","49.9999999999103","Plotting","si","0","0","generalizzata","nulla","TORE01","sponda","leggero","privata","SPIRTORE01007519","non rilevato","5034273.5150002","0","2311320.44146661","manca giorno","mattoni","1","0","0","0","007519","19.29","[00320, 232/1, 00120, 00517]","[00120SP0018, 00120SP0101, 00120SP0103]"
"SPIRTORE01007520","sponde","SPIR","assente","50.0000000000662","Plotting","no","0","0","nulla","nulla","TORE01","sponda","assente","privata","SPIRTORE01007520","non rilevato","5034291.23196546","0","2311320.00441637","manca giorno","pietra","1","0","0","2","007520","16.16","[00320, 232/1, 00120, 00517]","[00120SP0021, 00120SP0101, 00120SP0103]"
"SPIRTORE01007521","sponde","SPIR","assente","50.0000000001324","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda","leggero","privata","SPIRTORE01007521","non rilevato","5034302.62001479","0","2311319.86423044","manca giorno - foto 13","pietra","0","0","0","0","007521","6.62","[00320, 232/1, 00120, 00517]","[00120SP0021, 00120SP0103]"
"SPIRTORE01008900","sponde","SPIR","assente","49.9999999996809","Plotting","no","0","0","generalizzata","nulla","TORE01","sponda","medio","pubblica","SPIRTORE01008900","non rilevato","5034240.3706775","0","2311205.70341154","inizialmente unita alla SPIRTORE01007509","mattoni","0","0","0","0","008906","3.82","[00320, 232/1, 00120, 00517]","[00120SP0093, 00120SP0132, 00120SP0134]"
"SSERCGRA04007250","sponde","SSER","grave","49.999999999917","Forma Urbis","no","0","0","generalizzata","generalizzata","CGRA04","sponda","grave","privata","SSERCGRA04007250","non rilevato","5037175.35794277","0","2312624.56637022","Palancolato di tipo Larsen, lavori in corso","calcestruzzo","0","0","0","3","007250","46.4","[00232]","[]"
"SSERCGRA04007255","sponde","SSER","assente","50.0000000000342","Forma Urbis","no","0","0","nulla","nulla","CGRA04","sponda","assente","privata","SSERCGRA04007255","non rilevato","5037271.64145035","0","2312424.24893213","","porfido","2","0","0","2","007255","50.85","[00232]","[]"
"SSERCGRA04007256","sponde","SSER","assente","49.9999999998925","Forma Urbis","no","0","0","nulla","nulla","CGRA04","sponda","assente","privata","SSERCGRA04007256","non rilevato","5037242.21649056","0","2312474.75709566","","porfido","2","0","0","0","007256","51.75","[00232]","[]"
"SSERCGRA04007257","sponde","SSER","assente","49.9999999998452","Forma Urbis","no","0","5","nulla","nulla","CGRA04","sponda","leggero","privata","SSERCGRA04007257","non rilevato","5037230.65847034","0","2312493.64096414","","mattoni","3","2","0","0","007257","20.15","[00232]","[]"
"SSERCGRA04007258","sponde","SSER","assente","50.0000000001798","Forma Urbis","no","0","1","generalizzata","nulla","CGRA04","sponda","leggero","privata","SSERCGRA04007258","non rilevato","5037218.67052375","0","2312518.00032987","","calcestruzzo","0","5","0","1","007258","34.02","[00232]","[]"
"SSERCGRA04007259","sponde","SSER","assente","49.9999999998373","Forma Urbis","si","0","3","generalizzata","nulla","CGRA04","sponda","grave","privata","SSERCGRA04007259","non rilevato","5037207.32246756","0","2312542.13704736","","calcestruzzo","2","0","0","0","007259","19.87","[00232]","[]"
"SSERCGRA04007260","sponde","SSER","assente","50.0000000001874","Forma Urbis","no","0","8","generalizzata","nulla","CGRA04","sponda","leggero","privata","SSERCGRA04007260","non rilevato","5037202.82323824","0","2312553.62404683","","calcestruzzo","0","1","0","0","007260","38.34","[00232]","[]"
"SSERCSER01007237","sponde","SSER","assente","74.7568910680904","Forma Urbis","si","0","0","nulla","nulla","CSER01","sponda","assente","privata","SSERCSER01007237","non rilevato","5037143.22345005","0","2312634.84936626","","calcestruzzo","0","0","0","0","007237","66.25","[00232]","[]"
"SSERCSER01007238","sponde","SSER","assente","50.0000000001409","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda","assente","pubblica","SSERCSER01007238","non rilevato","5036937.95860697","0","2312619.52792335","","mattoni","0","0","3","0","007238","27.55","[00232]","[]"
"SSERCSER01007239","sponde","SSER","assente","50.0000000001131","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda","assente","pubblica","SSERCSER01007239","non rilevato","5036932.08961227","0","2312612.4691498","","porfido","0","0","2","1","007239","9.51","[00232]","[]"
"SSERCSER01007240","sponde","SSER","assente","49.9999999999758","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda sotto ponte","assente","pubblica","SSERCSER01007240","non rilevato","5036929.44006611","0","2312606.45764757","","mattoni","0","0","0","0","007240","6.33","[00232]","[]"
"SSERCSER01007241","sponde","SSER","assente","50.0000000000308","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda","assente","pubblica","SSERCSER01007241","non rilevato","5036924.70087789","0","2312595.42419079","","mattoni","1","0","0","0","007241","23.71","[00232, 00444]","[]"
"SSERCSER01007242","sponde","SSER","assente","49.9999999999116","Forma Urbis","no","0","0","nulla","nulla","CSER01","riva d'acqua","assente","pubblica","SSERCSER01007242","non rilevato","5036917.10217947","0","2312580.49851309","","pietra","0","0","0","0","007242","5.68","[00232, 00444]","[]"
"SSERCSER01007243","sponde","SSER","assente","50.0000000000199","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda","assente","pubblica","SSERCSER01007243","non rilevato","5036916.38230278","0","2312575.88887009","Pennello del pontile ACTV","calcestruzzo","0","0","0","0","007243","29.07","[00232, 00444]","[]"
"SSERCSER01007244","sponde","SSER","assente","49.9999999998733","Forma Urbis","no","0","0","generalizzata","nulla","CSER01","sponda","grave","privata","SSERCSER01007244","non rilevato","5036909.05355812","0","2312542.37618821","Materiale di risulta","altro","0","0","0","0","007244","23.05","[00232]","[]"
"SSERCSER01007245","sponde","SSER","assente","49.999999999767","Forma Urbis","no","0","0","generalizzata","nulla","CSER01","sponda","grave","privata","SSERCSER01007245","non rilevato","5036899.43520565","0","2312535.18547498","Materiale di risulta","altro","0","0","0","0","007245","13.09","[00232]","[]"
"SSERCSER01007246","sponde","SSER","medio","50.4001709551001","Forma Urbis","no","0","0","generalizzata","puntuale diffusa","CSER01","sponda","grave","privata","SSERCSER01007246","non rilevato","5037096.07652681","0","2312646.88473027","Fondamenta in rifacimento","calcestruzzo","0","0","0","0","007246","43.39","[00232]","[]"
"SSERCSER01007247","sponde","SSER","assente","50.0000000002263","Forma Urbis","no","0","0","generalizzata","nulla","CSER01","sponda","medio","privata","SSERCSER01007247","non rilevato","5037062.24731752","0","2312662.37533839","Palancolato di tipo Larsen.","altro","0","0","0","0","007247","25.54","[00232]","[]"
"SSERCSER01007248","sponde","SSER","assente","49.9999999998264","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda","assente","privata","SSERCSER01007248","non rilevato","5037048.88960557","0","2312662.51552432","Cavana","calcestruzzo","0","0","0","0","007248","9.1","[00232]","[]"
"SSERCSER01007249","sponde","SSER","assente","49.9999999998454","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda","assente","privata","SSERCSER01007249","non rilevato","5037039.48121713","0","2312656.70193163","","calcestruzzo","1","0","0","0","007249","17.21","[00232]","[]"
"SSERCSER01007251","sponde","SSER","assente","49.9999999996942","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda","assente","privata","SSERCSER01007251","non rilevato","5037024.15384256","0","2312659.80251441","Fondamenta in rifacimento. Palancolato di tipo Larsen.","altro","0","0","0","0","007251","27.94","[00232]","[]"
"SSERCSER01007252","sponde","SSER","assente","49.9999999999739","Forma Urbis","no","0","0","generalizzata","nulla","CSER01","sponda","medio","privata","SSERCSER01007252","non rilevato","5036993.24913624","0","2312664.50286597","Materiale di risulta","altro","0","0","0","0","007252","29.62","[00232]","[]"
"SSERCSER01007253","sponde","SSER","assente","49.9999999996624","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda","assente","privata","SSERCSER01007253","non rilevato","5036980.52131639","0","2312666.69636336","","calcestruzzo","0","0","3","0","007253","9.6","[00232]","[]"
"SSERCSER01007254","sponde","SSER","assente","49.9999999998078","Forma Urbis","no","0","0","nulla","nulla","CSER01","sponda","assente","pubblica","SSERCSER01007254","non rilevato","5036974.53234224","0","2312652.08404243","","calcestruzzo","0","0","4","0","007254","62.54","[00232]","[]"
"SSERSSER01007221","sponde","SSER","assente","68.6472061791636","Forma Urbis","si","0","0","generalizzata","nulla","SSER01","sponda","leggero","privata","SSERSSER01007221","non rilevato","5036921.62640822","0","2312428.75131045","","composito","1","0","0","0","007221","67.86","[00232]","[]"
"SSERSSER01007222","sponde","SSER","medio","49.9999999997921","Forma Urbis","no","0","0","generalizzata","generalizzata","SSER01","sponda","grave","privata","SSERSSER01007222","non rilevato","5037006.03694581","0","2312426.12907289","","calcestruzzo","0","0","0","0","007222","16.22","[00232]","[]"
"SSERSSER01007223","sponde","SSER","assente","49.9999999999137","Forma Urbis","no","0","0","generalizzata","nulla","SSER01","sponda","leggero","privata","SSERSSER01007223","non rilevato","5036994.4689273","0","2312422.64916351","Scivolo di alaggio","calcestruzzo","0","1","2","0","007223","11.97","[00232]","[]"
"SSERSSER01007224","sponde","SSER","assente","50.0000000002745","Forma Urbis","si","0","1","generalizzata","nulla","SSER01","sponda","leggero","privata","SSERSSER01007224","non rilevato","5036984.33066389","0","2312418.08075167","","calcestruzzo","1","0","0","0","007224","12.23","[00232]","[]"
"SSERSSER01007225","sponde","SSER","assente","49.9999999996816","Forma Urbis","si","0","0","generalizzata","nulla","SSER01","sponda","leggero","privata","SSERSSER01007225","non rilevato","5036973.92244671","0","2312413.32267651","","calcestruzzo","1","0","0","0","007225","25.03","[00232]","[]"
"SSERSSER01007226","sponde","SSER","assente","50.0000000002307","Forma Urbis","si","0","0","generalizzata","nulla","SSER01","sponda","leggero","privata","SSERSSER01007226","non rilevato","5036949.48663233","0","2312408.85321945","","calcestruzzo","1","0","0","3","007226","26.52","[00232]","[]"
"SSERSSER01007227","sponde","SSER","grave","49.999999999981","Forma Urbis","no","0","0","generalizzata","generalizzata","SSER01","sponda","grave","privata","SSERSSER01007227","non rilevato","5036919.67173933","0","2312410.51895808","","calcestruzzo","0","0","0","0","007227","20.68","[00232]","[]"
"SSERSSER01007228","sponde","SSER","leggero","49.9999999999537","Forma Urbis","no","0","0","generalizzata","generalizzata","SSER01","sponda","medio","privata","SSERSSER01007228","non rilevato","5036894.90598146","0","2312411.51675202","","calcestruzzo","0","0","0","0","007228","19.71","[00232]","[]"
"SSERSSER01007229","sponde","SSER","assente","50.0000000002452","Forma Urbis","si","0","0","generalizzata","nulla","SSER01","sponda","leggero","privata","SSERSSER01007229","non rilevato","5036953.3159764","0","2312431.92617316","Sponda a scivolo","composito","0","0","0","0","007229","11.66","[00232]","[]"
"SSERSSER01007230","sponde","SSER","assente","50.0000000003036","Forma Urbis","si","0","0","nulla","nulla","SSER01","sponda","assente","privata","SSERSSER01007230","non rilevato","5036962.28444019","0","2312430.05427877","Carro ponte","calcestruzzo","0","0","0","0","007230","6.03","[00232]","[]"
"SSERSSER01007231","sponde","SSER","medio","50.000000000157","Forma Urbis","no","0","0","generalizzata","puntuale diffusa","SSER01","sponda","medio","privata","SSERSSER01007231","non rilevato","5036973.80246726","0","2312430.59852999","Sponda a scivolo","pietra","0","0","0","0","007231","26.77","[00232]","[]"
"SSERSSER01007232","sponde","SSER","grave","101.167688601988","Forma Urbis","no","0","0","generalizzata","generalizzata","SSER01","sponda","grave","privata","SSERSSER01007232","non rilevato","5037014.26056231","0","2312487.59608469","Pietrame","altro","1","0","0","0","007232","111.56","[00232]","[]"
"SSERSSER01007233","sponde","SSER","leggero","49.9999999997135","Forma Urbis","si","0","0","generalizzata","generalizzata","SSER01","sponda","medio","privata","SSERSSER01007233","non rilevato","5037048.49967236","0","2312556.82358446","","calcestruzzo","2","0","0","0","007233","29.56","[00232]","[]"
"SSERSSER01007234","sponde","SSER","leggero","50.0000000000613","Forma Urbis","si","0","0","generalizzata","generalizzata","SSER01","sponda","medio","privata","SSERSSER01007234","non rilevato","5037058.89789125","0","2312569.37434769","","calcestruzzo","2","0","0","0","007234","23.86","[00232]","[]"
"SSERSSER01007235","sponde","SSER","medio","50.000000000223","Forma Urbis","si","0","0","generalizzata","generalizzata","SSER01","sponda","grave","privata","SSERSSER01007235","non rilevato","5037070.26594401","0","2312573.84380477","Palancolato di tipo Larsen","calcestruzzo","0","0","0","0","007235","10.34","[00232]","[]"
"SSERSSER01007236","sponde","SSER","grave","142.946215506841","Forma Urbis","no","0","0","generalizzata","generalizzata","SSER01","sponda","grave","privata","SSERSSER01007236","non rilevato","5037042.20079457","0","2312501.91125916","Detriti, materiale di risulta","altro","0","0","0","0","007236","156.5","[00232]","[]"
"STADCMAR06007522","sponde","STAD","assente","49.9999999998243","Plotting","no","0","0","generalizzata","nulla","CMAR06","sponda","leggero","privata","STADCMAR06007522","non rilevato","5034025.54747461","0","2313977.22034444","","porfido","0","0","0","0","007522","12.3","[00232]","[]"
"STADCMAR06007523","sponde","STAD","grave","195.840783741973","Plotting","no","0","0","generalizzata","puntuale diffusa","CMAR06","sponda","medio","privata","STADCMAR06007523","non rilevato","5033947.25092602","0","2313989.25504375","","porfido","0","0","0","0","007523","191.73","[00232]","[]"
"STADCMAR06007524","sponde","STAD","assente","50.0000000001036","Plotting","no","0","0","generalizzata","nulla","CMAR06","sponda","leggero","privata","STADCMAR06007524","non rilevato","5033879.84243247","0","2313953.61138582","","mattoni","1","0","0","0","007524","24.2","[00232]","[]"
"STADCMAR06007525","sponde","STAD","assente","50.0000000003289","Plotting","no","0","0","generalizzata","nulla","CMAR06","sponda","leggero","privata","STADCMAR06007525","non rilevato","5033873.07359191","0","2313946.98966251","","pietra","0","0","0","0","007525","5.26","[00232]","[]"
"STADCMAR06007526","sponde","STAD","assente","49.9999999998151","Plotting","no","0","0","generalizzata","nulla","CMAR06","sponda","leggero","privata","STADCMAR06007526","non rilevato","5033870.45404061","0","2313950.24692367","","mattoni","2","0","0","0","007526","28.99","[00232]","[]"
"STADCMAR06007527","sponde","STAD","assente","49.9999999999124","Plotting","si","0","0","generalizzata","nulla","CMAR06","sponda","leggero","privata","STADCMAR06007527","non rilevato","5033860.49574636","0","2313952.15180298","","pietra","0","0","0","0","007527","39.71","[00232]","[]"
"STADCMAR06007528","sponde","STAD","assente","82.0958722037479","Plotting","si","0","0","generalizzata","nulla","CMAR06","sponda","leggero","privata","STADCMAR06007528","non rilevato","5033805.27520973","0","2313964.12524858","","mattoni","0","0","0","5","007528","65.27","[00232]","[]"
"STADCMAR06007529","sponde","STAD","grave","50.0000000001053","Plotting","no","0","0","generalizzata","generalizzata","CMAR06","sponda","grave","privata","STADCMAR06007529","non rilevato","5033759.72300776","0","2313976.5276612","","calcestruzzo","2","0","0","0","007529","39.65","[00232]","[]"
"STADCNICO1007530","sponde","STAD","assente","215.264377507602","Plotting","no","0","0","nulla","nulla","CNICO1","sponda","assente","privata","STADCNICO1007530","non rilevato","5033661.08992618","0","2313989.54802592","","porfido","10","0","0","6","007530","180.49","[00232]","[]"
"STADCNICO1007531","sponde","STAD","assente","50.0000000001678","Plotting","no","0","0","nulla","nulla","CNICO1","sponda","assente","privata","STADCNICO1007531","non rilevato","5033569.82553534","0","2313975.82673168","","pietra","1","0","0","0","007531","47.01","[00232]","[]"
"STADCNICO1007532","sponde","STAD","assente","79.2288609965064","Plotting","no","0","0","nulla","nulla","CNICO1","sponda","assente","privata","STADCNICO1007532","non rilevato","5033572.68505812","0","2313933.5233704","","pietra","1","0","0","0","007532","114.03","[00232]","[]"
"STADCNICO1007533","sponde","STAD","assente","109.682216974852","Plotting","no","0","0","nulla","nulla","CNICO1","sponda","assente","privata","STADCNICO1007533","non rilevato","5033543.17511611","0","2313841.03771987","sponda scivolo","porfido","0","0","0","0","007533","112.68","[00003, 00232]","[]"
"STADDELE01007534","sponde","STAD","assente","49.9999999997741","Plotting","no","0","0","generalizzata","nulla","DELE01","sponda","leggero","pubblica","STADDELE01007534","non rilevato","5033988.22386779","0","2313736.00160193","palancolato lavori in corso","altro","0","0","0","0","007534","7.03","[00003, 00232]","[]"
"STADDELE01007535","sponde","STAD","assente","50.0000000003392","Plotting","no","0","0","nulla","nulla","DELE01","sponda","assente","privata","STADDELE01007535","non rilevato","5033986.07423599","0","2313740.24016455","","composito","0","0","0","0","007535","7.61","[00232]","[]"
"STADDELE01007536","sponde","STAD","assente","88.6225577143877","Plotting","no","0","0","nulla","nulla","DELE01","sponda","assente","privata","STADDELE01007536","non rilevato","5033984.71447119","0","2313788.20020712","","calcestruzzo","0","0","0","0","007536","89.87","[00232]","[]"
"STADDELE01007537","sponde","STAD","assente","49.9999999998925","Plotting","no","0","0","nulla","nulla","DELE01","sponda","assente","privata","STADDELE01007537","non rilevato","5033982.55483883","0","2313844.24987327","","calcestruzzo","1","0","0","0","007537","17.58","[00232]","[]"
"STADDELE01007538","sponde","STAD","assente","50.0000000000817","Plotting","no","0","0","nulla","nulla","DELE01","sponda","assente","privata","STADDELE01007538","non rilevato","5033980.31522246","0","2313850.38506897","","calcestruzzo","0","0","0","0","007538","3.81","[00232]","[]"
"STADDELE01007539","sponde","STAD","assente","50.0000000001526","Plotting","no","0","0","nulla","nulla","DELE01","sponda","assente","privata","STADDELE01007539","non rilevato","5033977.24574823","0","2313868.01551036","","calcestruzzo","0","0","0","0","007539","30.74","[00232]","[]"
"STADDELE01007540","sponde","STAD","assente","99.2163620084679","Plotting","no","0","0","nulla","nulla","DELE01","sponda","assente","privata","STADDELE01007540","non rilevato","5033998.91206068","0","2313928.41465529","","porfido","0","0","0","0","007540","118.51","[00232]","[]"
"STADDELE01007541","sponde","STAD","leggero","49.9999999999233","Plotting","si","0","0","generalizzata","generalizzata","DELE01","sponda","leggero","privata","STADDELE01007541","non rilevato","5034024.61763389","0","2313972.89931952","","pietra","0","0","0","0","007541","4.32","[00232]","[]"
"STADDELE01007542","sponde","STAD","medio","49.9999999996233","Plotting","no","0","0","generalizzata","generalizzata","DELE01","sponda","leggero","privata","STADDELE01007542","non rilevato","5034028.05704475","0","2313969.96366136","","porfido","0","0","0","0","007542","7.59","[00232]","[]"
"STADELEN01007543","sponde","STAD","assente","160.20384769387","Plotting","no","0","0","generalizzata","nulla","ELEN01","sponda","leggero","privata","STADELEN01007543","non rilevato","5033928.29914092","0","2313734.73563345","Scivolo rivestito in porfido","composito","8","0","0","0","007543","125.37","[00003, 00232]","[]"
"STADELEN01007544","sponde","STAD","assente","62.0233702284095","Plotting","no","0","0","generalizzata","nulla","ELEN01","sponda","leggero","privata","STADELEN01007544","non rilevato","5033555.76294719","0","2313780.76208978","Riva rivestita in porfido","calcestruzzo","0","0","0","0","007544","50.83","[00003, 00232]","[]"
"STADELEN01007545","sponde","STAD","assente","49.9999999997788","Plotting","no","0","0","generalizzata","nulla","ELEN01","riva d'acqua","leggero","privata","STADELEN01007545","non rilevato","5033582.36338773","0","2313773.03542454","Rivestista in porfido","calcestruzzo","0","0","0","0","007545","7.79","[00003, 00232]","[]"
"STADELEN01007546","sponde","STAD","assente","49.9999999999761","Plotting","no","0","0","generalizzata","nulla","ELEN01","sponda","leggero","privata","STADELEN01007546","non rilevato","5033585.60283284","0","2313773.00243961","Scivolo rivestito in porfido","calcestruzzo","0","0","0","0","007546","6.63","[00003, 00232]","[]"
"STADELEN01007547","sponde","STAD","assente","50.000000000075","Plotting","no","0","0","generalizzata","nulla","ELEN01","sponda","leggero","pubblica","STADELEN01007547","non rilevato","5033593.16153811","0","2313772.30150999","Scivolo in porfido","calcestruzzo","0","0","0","0","007547","4.07","[00003, 00232, 00197]","[]"
