"id","Title","wiki_title","Wet Dredge Cost (Euro)","Start Date","Wet Dredged (m^3)","Dry Dredge Cost (Euro)","Dry Dredged (m^3)","Segment IDs","Mud Volume (m^3)","Average Depth (cm)","State","End Date","Landfill Cost (Euro)","Note","Target Depth (cm)"
"00154SC0002","Job Item 00154SC0002","Job Item 00154SC0002","61449.5","2004-07-02","1810.0",,"0.0","CONV,EUFE1,EUFE2","514.56","103.0","Finished","2007-02-13","20091.0","L'incidenza dei casseri trasversali è pari a 112831,61 ?.","180.0"
"00366SC0001","Job Item 00366SC0001","Job Item 00366SC0001","30309.09","2003-03-17","851.14","7157.9","105.27","NICO1,TERE2","779.09","105.0","Finished","2005-04-27","0.0",,"180.0"
"00447SC0005","Job Item 00447SC0005","Job Item 00447SC0005",,,"0.0",,"0.01","GORN","178052.437221429","90.0","InProgress",,,,"180.0"
"00355SC0001","Job Item 00355SC0001","Job Item 00355SC0001","24250.59","2002-05-01","589.65","4628.36","70.01","ARSE","-3841.27","323.0","Finished","2004-10-26","0.0",,"220.0"
"00447SC0006","Job Item 00447SC0006","Job Item 00447SC0006",,,"0.0",,"0.01","GORN,MRTI1,MRTI2",,,"InProgress",,,,"180.0"
"00447SC0007","Job Item 00447SC0007","Job Item 00447SC0007",,,"0.0",,"0.01","GORN,SCUD1,VIGN",,,"InProgress",,,,"180.0"
"00447SC0001","Job Item 00447SC0001","Job Item 00447SC0001",,,"0.0",,"0.01","VIGN","77684.9491085395","148.0","InProgress",,,,"180.0"
"00001SC0087","Job Item 00001SC0087","Job Item 00001SC0087","0.0",,"452.0","0.0","0.0",,"505.33","136.0","Finished","1991-01-01","0.0",,"180.0"
"00001SC0088","Job Item 00001SC0088","Job Item 00001SC0088","0.0",,"624.0","0.0","0.0",,"576.24","145.0","Finished","1991-01-01","0.0",,"180.0"
"00447SC0003","Job Item 00447SC0003","Job Item 00447SC0003",,,"0.0",,"0.01","GORN,MRTI2","19367.3315018748","119.0","InProgress",,,,"180.0"
"00099SC0131","Job Item 00099SC0131","Job Item 00099SC0131","4885.14",,"49.0","0.0","0.01","VEST1,VEST2,ZOBE","74.68","70.0","Finished","1995-12-31","0.0","la scheda era una unica per vest1 vest2 e l'intersezione","180.0"
"00099SC0130","Job Item 00099SC0130","Job Item 00099SC0130","8622.38",,"86.0","0.0","0.01","VERO1,VERO2,VEST1","19.22","86.0","Finished","1996-03-10","0.0",,"180.0"
"00326SC0003","Job Item 00326SC0003","Job Item 00326SC0003","0.0",,"426.0","0.0","0.0","TANA1","378.38","113.0","Finished","2001-06-30","0.0","Manca scheda, solo dati per il bilancio","180.0"
"00326SC0001","Job Item 00326SC0001","Job Item 00326SC0001","7557.63",,"226.92","0.0","0.0",,"279.79","127.0","Finished","2001-07-01","0.0","Post datato x il bilancio (old 30/06/2001)","180.0"
"00326SC0002","Job Item 00326SC0002","Job Item 00326SC0002","33.31",,"0.0","61.26","471.15","TANA1","378.38","113.0","Finished","2001-12-06","0.0","Valore comunicato 31/12/2001: 474 mc fango scavato asciutto","180.0"
"00369SC0001","Job Item 00369SC0001","Job Item 00369SC0001","6130.0","2002-06-01","99.0","0.0","0.0","CAND01","549.04",,"Finished","2004-02-03","1098.0","Batimetrie e sezioni di scavo sono presente nell'allegato n° 2 dei disegni di Lay-out finali","180.0"
"00001SC0097","Job Item 00001SC0097","Job Item 00001SC0097","0.0",,"866.0","0.0","391.0",,"1008.3","108.0","Finished","1989-01-01","0.0",,"180.0"
"00001SC0096","Job Item 00001SC0096","Job Item 00001SC0096","0.0",,"286.0","0.0","129.0",,"87.43","161.0","Finished","1989-01-01","0.0",,"180.0"
"00001SC0091","Job Item 00001SC0091","Job Item 00001SC0091","0.0",,"164.0","0.0","0.0",,"303.47","107.0","Finished","1991-01-01","0.0",,"180.0"
"00001SC0090","Job Item 00001SC0090","Job Item 00001SC0090","0.0",,"475.0","0.0","0.0",,"702.32","124.0","Finished","1991-01-01","0.0",,"180.0"
"00001SC0092","Job Item 00001SC0092","Job Item 00001SC0092","0.0",,"404.0","0.0","0.0",,"584.65","123.0","Finished","1991-01-01","0.0",,"180.0"
"00001SC0098","Job Item 00001SC0098","Job Item 00001SC0098","0.0",,"99.0","0.0","45.0",,"108.41","111.0","Finished","1989-01-01","0.0",,"180.0"
"00001SC0099","Job Item 00001SC0099","Job Item 00001SC0099","0.0",,"692.0","0.0","312.0",,"233.94","159.0","Finished","1989-01-01","0.0",,"180.0"
"00412SC0001","Job Item 00412SC0001","Job Item 00412SC0001","0.0",,"0.0","0.0","0.01","QUIN","638.26","60.0","Finished",,"0.0",,"220.0"
"00114SC0003","Job Item 00114SC0003","Job Item 00114SC0003","9191.25","2002-08-30","192.81","55821.79","620.38","BOLD3,DOMI","433.75","153.0","Finished","2004-02-10","0.0",,"180.0"
"00114SC0002","Job Item 00114SC0002","Job Item 00114SC0002","2178.52","2003-03-27","45.7","29050.94","322.86","2TOR1,BOLD3,DOMI,PERG","448.64","62.0","Finished","2004-02-10","0.0",,"180.0"
"00114SC0001","Job Item 00114SC0001","Job Item 00114SC0001","911.45","2003-03-27","19.12","12156.3","135.1","BOLD2,MOCE,PERG","138.4","89.0","Finished","2004-02-10","0.0",,"180.0"
"00114SC0007","Job Item 00114SC0007","Job Item 00114SC0007","23004.59","2003-06-23","482.58","10219.03","113.57","BOLD2,BOLD3,PERG","897.73","66.0","Finished","2004-02-10","0.0",,"180.0"
"00114SC0006","Job Item 00114SC0006","Job Item 00114SC0006","486.23","2003-03-27","10.2","6480.36","72.02","BOLD1,MOCE","65.31","103.0","Finished","2004-02-10","0.0",,"180.0"
"00114SC0005","Job Item 00114SC0005","Job Item 00114SC0005","13461.53","2003-03-06","282.39","5980.07","66.46","PERG","520.73","67.0","Finished","2004-02-10","0.0",,"180.0"
"00114SC0004","Job Item 00114SC0004","Job Item 00114SC0004","16207.8","2002-09-10","340.0","66585.2","740.0","BOLD1,BOLD2,MOCE","1155.57","74.0","Finished","2004-02-10","0.0",,"180.0"
"00114SC0009","Job Item 00114SC0009","Job Item 00114SC0009","522.94","2003-03-27","10.97","3027.83","33.65","2TOR1","282.71","71.0","Finished","2007-11-08","0.0","dati sui mc di fanghi complessivi della commessa (18/03/2005)","180.0"
"00114SC0008","Job Item 00114SC0008","Job Item 00114SC0008","431.41","2003-03-27","9.05","2498.74","27.77","2TOR1,BOLD3","44.95","138.0","Finished","2007-11-08","0.0",,"180.0"
"00099SC0008","Job Item 00099SC0008","Job Item 00099SC0008","0.0",,"0.0","57615.93","578.0","ALBO,VEST3","568.86","127.0","Finished","1995-12-31","0.0",,"180.0"
"00099SC0009","Job Item 00099SC0009","Job Item 00099SC0009","25081.21",,"639.0","17144.3","172.0","MOIS,VEST3","862.08","131.0","Finished","1997-04-14","0.0",,"180.0"
"00001SC0029","Job Item 00001SC0029","Job Item 00001SC0029","0.0",,"236.0","0.0","0.0",,"219.27","126.0","Finished","1993-01-01","0.0",,"180.0"
"00001SC0022","Job Item 00001SC0022","Job Item 00001SC0022","0.0",,"583.0","0.0","0.0",,"233.06","121.0","Finished","1993-01-01","0.0",,"180.0"
"00099SC0001","Job Item 00099SC0001","Job Item 00099SC0001","16546.25",,"348.0","19073.26","166.0","BARC2,VEST3","435.54","130.0","Finished","1997-04-14","0.0","nella scheda il costo non è stato diviso secondo le due modalità","180.0"
"00099SC0002","Job Item 00099SC0002","Job Item 00099SC0002","0.0",,"0.0","80208.21","800.0","BARC1,LUCA3,VERO1,VERO2","819.8","86.0","Finished","1996-03-10","0.0",,"180.0"
"00099SC0003","Job Item 00099SC0003","Job Item 00099SC0003","0.0",,"0.0","18253.92","183.0","LUCA2,LUCA3,VERO1","64.35","150.0","Finished","1995-05-31","0.0","la scheda era una unica per luca 1 luca 2 luca 3 e intersezione le ho scorporate","180.0"
"00001SC0023","Job Item 00001SC0023","Job Item 00001SC0023","0.0",,"646.0","0.0","0.0",,"490.71","136.0","Finished","1993-01-01","0.0",,"180.0"
"00099SC0004","Job Item 00099SC0004","Job Item 00099SC0004","0.0",,"242.5","24118.54","0.01","MAUR,VERO1,VERO2,VEST1","359.04","64.0","Finished","1997-11-27","0.0",,"180.0"
"00099SC0005","Job Item 00099SC0005","Job Item 00099SC0005","0.0",,"0.0","24126.54","242.0","VERO2,VEST1,ZOBE","197.21","115.0","Finished","1995-12-31","0.0","la scheda originaria dava una quantità complessiva per vest1 vest2 e la intersezione","180.0"
"00001SC0025","Job Item 00001SC0025","Job Item 00001SC0025","0.0",,"40.0","0.0","0.0",,"28.36","143.0","Finished","1993-01-01","0.0",,"180.0"
"00099SC0006","Job Item 00099SC0006","Job Item 00099SC0006","0.0",,"0.0","18073.41","1081.32","VEST1,VEST2,ZOBE","1144.13","70.0","Finished","1995-12-31","0.0",,"180.0"
"00001SC0028","Job Item 00001SC0028","Job Item 00001SC0028","0.0",,"1017.0","0.0","0.0",,"1112.74","115.0","Finished","1993-01-01","0.0",,"180.0"
"00099SC0007","Job Item 00099SC0007","Job Item 00099SC0007","0.0",,"0.0","33099.29","332.0","VEST2,VEST3,ZOBE","250.83","113.0","Finished","1995-12-31","0.0","la scheda originaria dava una quantità complessiva per vest1 vest2 e la intersezione","180.0"
"00001SC0027","Job Item 00001SC0027","Job Item 00001SC0027","0.0",,"450.0","0.0","0.0",,"477.36","119.0","Finished","1993-01-01","0.0",,"180.0"
"00375SC0003","Job Item 00375SC0003","Job Item 00375SC0003","0.0",,"0.0","5576.62","83.38",,"25.11","108.0","Finished","2001-09-17","0.0",,"180.0"
"00346SC0002","Job Item 00346SC0002","Job Item 00346SC0002","64374.7",,"1621.0","0.0","0.0","2FIS,SACF2","2205.54",,"Finished","2000-09-14","17999.3","Vecchio valore sostituito post bilancio 2001 1,520","180.0"
"00099SC0010","Job Item 00099SC0010","Job Item 00099SC0010","0.0",,"0.0","36551.26","366.7","ALBO,BARC2,MOIS,VEST2,VEST3","485.13","98.0","Finished","1996-10-16","0.0",,"180.0"
"00004SC0057","Job Item 00004SC0057","Job Item 00004SC0057","0.0",,"0.0","0.0","809.0","CELE","739.16","131.0","Finished","1996-01-01","0.0",,"180.0"
"00346SC0006","Job Item 00346SC0006","Job Item 00346SC0006","0.0",,"2670.79","0.0","0.0","CATE1","321.79","108.0","Finished","2001-01-24","0.0","Manca Scheda","180.0"
"00114SC0011","Job Item 00114SC0011","Job Item 00114SC0011","144.92","2003-03-27","3.04","837.71","9.31","2TOR1,BOLD3,DOMI","64.6",,"Finished","2007-11-08","0.0",,"180.0"
"00346SC0005","Job Item 00346SC0005","Job Item 00346SC0005","23359.16",,"588.2","0.0","0.0","SACF1","576.47","113.0","Finished","2000-09-14","6531.27","Vecchio valore sostituito post bilancio 2001 658.5","180.0"
"00114SC0012","Job Item 00114SC0012","Job Item 00114SC0012","85.81","2003-03-27","1.8","493.99","5.49","2TOR1","38.07",,"Finished","2007-11-08","0.0",,"180.0"
"00346SC0004","Job Item 00346SC0004","Job Item 00346SC0004","5941494.65",,"1496.11","0.0","0.0","2FIS,SACF2","1443.1","93.0","Finished","2000-09-14","16612.54","Vecchio valore sostituito post bilancio 2001 1,269.7","180.0"
"00346SC0003","Job Item 00346SC0003","Job Item 00346SC0003","97693.87",,"2460.0","0.0","0.0","SACF3","3370.44","54.0","Finished","2000-09-14","27315.41","Vecchio valore sostituito post bilancio 2001 2,645","180.0"
"00130SC0002","Job Item 00130SC0002","Job Item 00130SC0002","0.0",,"0.0","0.0","0.01","SALU1,SALU2","110.31","163.0","Finished",,"0.0",,"180.0"
"00346SC0009","Job Item 00346SC0009","Job Item 00346SC0009","10758.78",,"270.91","0.0","0.0","MORT","261.04","113.0","Finished","2000-09-22","3008.14","Vecchio valore sostituito post bilancio 2001 250","180.0"
"00130SC0003","Job Item 00130SC0003","Job Item 00130SC0003","0.0",,"0.0","0.0","0.01","SALU1,SALU2","317.96","131.0","Finished",,"0.0",,"180.0"
"00346SC0008","Job Item 00346SC0008","Job Item 00346SC0008","0.0",,"9900.44","0.0","0.0","CATE3","1043.82","117.0","Finished","2001-01-24","0.0","Manca Scheda","180.0"
"00130SC0004","Job Item 00130SC0004","Job Item 00130SC0004","7869.35",,"164.39","3546.52","41.1","FORN1,FORN2","229.95","133.0","Finished","2006-03-22","0.0",,"180.0"
"00114SC0010","Job Item 00114SC0010","Job Item 00114SC0010","588.25","2003-03-27","12.34","3404.84","37.84",,"32.09","169.0","Finished","2007-11-08","0.0",,"180.0"
"00130SC0001","Job Item 00130SC0001","Job Item 00130SC0001","21303.36",,"520.61","10143.89","130.15","FORN1,FORN2","763.85","128.0","Finished","2006-03-22","0.0",,"180.0"
"00213SC0001","Job Item 00213SC0001","Job Item 00213SC0001","0.0",,"0.0","0.0","0.01",,"0.0",,"Finished",,"0.0",,
"00322SC0004","Job Item 00322SC0004","Job Item 00322SC0004","4659.48",,"110.0","0.0","0.0","MRTI1","24.19","157.0","Finished","1999-11-11","0.0","Scavi parziali in corrispondenza del ponte per realizzare le nuove pile di appoggio","180.0"
"00407SC0001","Job Item 00407SC0001","Job Item 00407SC0001","0.0",,"0.0","0.0","0.01",,"0.0",,"Finished",,"0.0","avanzamento da indicazioni ing. Turlon (18/07/05)",
"00324SC0002","Job Item 00324SC0002","Job Item 00324SC0002","0.0","2001-01-30","0.0","19738.98","294.0",,"103.63","160.0","Finished","2002-08-07","0.0",,"180.0"
"00324SC0001","Job Item 00324SC0001","Job Item 00324SC0001","0.0","2001-01-30","0.0","20678.94","308.0",,"153.02","160.0","Finished","2002-08-07","0.0",,"180.0"
"00346SC0011","Job Item 00346SC0011","Job Item 00346SC0011","0.0",,"226.33","0.0","0.0","CATE1,CATE2","26.14","111.0","Finished","2001-01-24","0.0","Manca Scheda","180.0"
"00346SC0010","Job Item 00346SC0010","Job Item 00346SC0010","0.0",,"501.47","0.0","0.0","CATE2,CATE3","45.32","126.0","Finished","2001-01-24","0.0","Manca Scheda","180.0"
"00346SC0013","Job Item 00346SC0013","Job Item 00346SC0013","0.0",,"432.83","0.0","0.0","SACF1,SACF2","410.59","93.0","Finished","2000-09-14","0.0","Vecchio valore sostituito post bilancio 2001 360.7","180.0"
"00346SC0012","Job Item 00346SC0012","Job Item 00346SC0012","0.0",,"304.48","0.0","0.0","2FIS,SACF2,SACF3","347.49",,"Finished","2000-09-14","0.0","Vecchio valore sostituito post bilancio 2001 0","180.0"
"00346SC0015","Job Item 00346SC0015","Job Item 00346SC0015","0.0",,"5891.27","0.0","0.0","CATE2","680.27","111.0","Finished","2001-01-24","0.0","Manca Scheda","180.0"
"00346SC0014","Job Item 00346SC0014","Job Item 00346SC0014","100094.51",,"2520.45","0.0","0.0","CTEO01","1227.23","154.0","Finished","2000-10-16","0.0","Assegnato alla 316 nel Bilancio 2001 - 2500","180.0"
"00346SC0017","Job Item 00346SC0017","Job Item 00346SC0017","3631.51",,"914.44","0.0","0.0","CREA1,CREA2","1564.32","103.0","Finished","2001-05-02","10153.78",,"180.0"
"00346SC0016","Job Item 00346SC0016","Job Item 00346SC0016","138259.95",,"2170.37","0.0","0.0","CREA1,CREA2","1541.13","77.0","Finished","2001-05-02","0.0","1221.74 mc di tipo D","180.0"
"00103SC0015","Job Item 00103SC0015","Job Item 00103SC0015","26702.02",,"492.0","15627.21","234.0","FORM,MOND2,SEVE1,SEVE2","1167.14","68.0","Finished","1998-06-30","0.0",,"180.0"
"00103SC0016","Job Item 00103SC0016","Job Item 00103SC0016","10568.6",,"195.0","73862.22","1104.38","MOND3,ZANI","1365.42","27.0","Finished","1998-09-30","0.0","i 195 mc non sono stati scavati completamente in presenza d'acqua","180.0"
"00103SC0017","Job Item 00103SC0017","Job Item 00103SC0017","0.0",,"0.0","7292.7","109.04","MOND2,MOND3,ZANI","311.77","120.0","Finished","1998-06-30","0.0","Compilato dal tabellone di Frezza - Regini mi aveva detto che l'avevano scavato solo in umido","180.0"
"00103SC0019","Job Item 00103SC0019","Job Item 00103SC0019","51199.23",,"944.0","16251.98","243.0","FORM,SEVE2","1621.14","83.0","Finished","1998-09-30","0.0","variazione 1998 asciutto 36 umido 213","180.0"
"00001SC0048","Job Item 00001SC0048","Job Item 00001SC0048","0.0",,"1493.0","0.0","673.0",,"862.02","143.0","Finished","1989-01-01","0.0",,"180.0"
"00103SC0010","Job Item 00103SC0010","Job Item 00103SC0010","1288.71",,"24.0","756.44","149.0","MARI3,PIOM1","279.3","118.0","Finished","1998-03-31","0.0","il 30-6-2000 aggiunti 137 mq da nuovo computo Frezza","180.0"
"00001SC0049","Job Item 00001SC0049","Job Item 00001SC0049","0.0",,"315.0","0.0","142.0",,"72.91","164.0","Finished","1989-01-01","0.0",,"180.0"
"00103SC0011","Job Item 00103SC0011","Job Item 00103SC0011","6444.92",,"119.0","3782.21","194.0","MARI4,PEST2","194.76","132.0","Finished","2000-02-02","0.0","Compilata dal tabellone di Frezza; il 30-6-2000 aggiunti 137 mq da nuovo computo Frezza","180.0"
"00103SC0012","Job Item 00103SC0012","Job Item 00103SC0012","0.0",,"0.0","0.0","700.0","MARI4,MOND1,MOND2,PEST1,PEST2","873.75","83.0","Finished","2000-12-31","0.0","chiamato anche rio del paradiso","180.0"
"00001SC0045","Job Item 00001SC0045","Job Item 00001SC0045","0.0",,"179.0","0.0","0.0",,"357.21","66.0","Finished","1993-01-01","0.0",,"180.0"
"00313SC0005","Job Item 00313SC0005","Job Item 00313SC0005","0.0","2005-10-13","0.0","0.0","0.01","GRAN33","0.0",,"Finished","2006-03-24","0.0",,"180.0"
"00001SC0050","Job Item 00001SC0050","Job Item 00001SC0050","0.0",,"279.0","0.0","126.0",,"58.36","167.0","Finished","1989-01-01","0.0",,"180.0"
"00313SC0006","Job Item 00313SC0006","Job Item 00313SC0006","0.0","2005-10-13","7.66","0.0","9.3",,"0.0",,"Finished","2006-03-24","0.0","casseri già rimossi per termine lavori alle sponde","180.0"
"00001SC0051","Job Item 00001SC0051","Job Item 00001SC0051","0.0",,"495.0","0.0","223.0",,"485.09","118.0","Finished","1989-01-01","0.0",,"180.0"
"00325SC0001","Job Item 00325SC0001","Job Item 00325SC0001","83917.52","2001-07-12","2016.76","0.0","0.0","TERE1,TERE2","2359.62","110.0","Finished","2004-02-25","0.0",,"180.0"
"00313SC0003","Job Item 00313SC0003","Job Item 00313SC0003","0.0","2005-10-13","0.0","0.0","0.01","GRAN33","0.0",,"Finished","2006-03-24","0.0",,"180.0"
"00001SC0052","Job Item 00001SC0052","Job Item 00001SC0052","0.0",,"801.0","0.0","361.0",,"244.85","161.0","Finished","1989-01-01","0.0",,"180.0"
"00313SC0004","Job Item 00313SC0004","Job Item 00313SC0004","0.0","2005-10-13","0.0","0.0","0.01","GRAN33","0.0",,"Finished","2006-03-24","0.0",,"180.0"
"00001SC0053","Job Item 00001SC0053","Job Item 00001SC0053","0.0",,"707.0","0.0","319.0",,"868.25","104.0","Finished","1989-01-01","0.0",,"180.0"
"00346SC0020","Job Item 00346SC0020","Job Item 00346SC0020","1359.37",,"34.23","0.0","0.0","CREA2,CREA3","58.5","103.0","Finished","2001-05-02","380.08",,"180.0"
"00313SC0001","Job Item 00313SC0001","Job Item 00313SC0001","0.0","2005-10-13","27.39","0.0","0.0","GRAN33","0.0",,"Finished","2006-03-24","0.0","i casseri relativi a quest'area sono in SC0004 e SC0005","180.0"
"00313SC0002","Job Item 00313SC0002","Job Item 00313SC0002","0.0","2005-10-13","0.0","0.0","0.01","GRAN33","0.0",,"Finished","2006-03-24","0.0",,"180.0"
"00103SC0006","Job Item 00103SC0006","Job Item 00103SC0006","6699.87",,"123.7","46824.97","700.0","FAVA1,FAVA2,MOND1,PIOM2","918.09","65.0","Finished","1999-03-31","0.0",,"180.0"
"00103SC0007","Job Item 00103SC0007","Job Item 00103SC0007","3751.93",,"69.19","26221.68","392.07","MARI2,MARI3,MOND1,PIOM1","536.73","38.0","Finished","1999-03-31","0.0",,"180.0"
"00103SC0008","Job Item 00103SC0008","Job Item 00103SC0008","5155.94",,"95.0","3025.77","182.0","MARI2,PIOM1","102.66","123.0","Finished","1998-09-30","0.0","il 30-6-2000 aggiunti 137 mq da nuovo computo Frezza","180.0"
"00103SC0009","Job Item 00103SC0009","Job Item 00103SC0009","27390.91",,"505.0","16074.38","240.0","LIO,MARI1,MIRA","554.22","108.0","Finished","1998-09-30","0.0",,"180.0"
"00001SC0059","Job Item 00001SC0059","Job Item 00001SC0059","0.0",,"866.0","0.0","432.0",,"718.09","113.0","Finished","1984-01-01","0.0",,"180.0"
"00103SC0002","Job Item 00103SC0002","Job Item 00103SC0002","12390.78",,"228.4","36843.87","551.0","GRIS1,GRIS2","876.83","44.0","Finished","1997-12-31","0.0",,"180.0"
"00099SC0013","Job Item 00099SC0013","Job Item 00099SC0013","0.0",,"0.0","90371.86","906.0","LUCA1,LUCA2","503.78","140.0","Finished","1995-05-31","0.0","compresa quantità pari a 50 mc di fango che fanno parte del canal grande, inoltre la scheda comprendeva luca1 luca2 LUCA3 e intersezione","180.0"
"00103SC0003","Job Item 00103SC0003","Job Item 00103SC0003","12880.77",,"237.5","17954.85","268.46","GRIS2,LIO,MARI1,TEDE","486.7","108.0","Finished","1998-03-31","0.0",,"180.0"
"00099SC0014","Job Item 00099SC0014","Job Item 00099SC0014","0.0",,"0.0","6084.64","61.0","BARC1,VERO1","58.5","143.0","Finished","1995-05-31","0.0","la scheda era una unica per luca 1 luca 2 luca 3 e intersezione le ho scorporate","180.0"
"00001SC0056","Job Item 00001SC0056","Job Item 00001SC0056","0.0",,"156.0","0.0","70.0",,"133.55","126.0","Finished","1989-01-01","0.0",,"180.0"
"00099SC0011","Job Item 00099SC0011","Job Item 00099SC0011","0.0",,"0.0","72250.25","724.8","MAUR,VERO2","885.26","99.0","Finished","1997-11-27","0.0",,"180.0"
"00001SC0055","Job Item 00001SC0055","Job Item 00001SC0055","0.0",,"350.0","0.0","158.0",,"519.99","88.0","Finished","1989-01-01","0.0",,"180.0"
"00103SC0001","Job Item 00103SC0001","Job Item 00103SC0001","19055.71",,"351.4","1926.85","28.81","GRIS2,MARI1,MIRA","243.48","140.0","Finished","1998-03-31","0.0",,"180.0"
"00099SC0012","Job Item 00099SC0012","Job Item 00099SC0012","0.0",,"0.0","8179.35","82.0","LUCA1,LUCA2,LUCA3","-48.35","213.0","Finished","1995-05-31","0.0","la scheda era una unica per luca 1 luca 2 luca 3 e intersezione le ho scorporate","180.0"
"00001SC0054","Job Item 00001SC0054","Job Item 00001SC0054","0.0",,"2169.0","0.0","0.0",,"1143.93","160.0","Finished","1991-01-01","0.0",,"180.0"
"00001SC0064","Job Item 00001SC0064","Job Item 00001SC0064","0.0",,"1375.0","0.0","447.0",,"270.13","149.0","Finished","1985-01-01","0.0",,"180.0"
"00001SC0061","Job Item 00001SC0061","Job Item 00001SC0061","0.0",,"738.0","0.0","392.0",,"321.34","133.0","Finished","1989-01-01","0.0",,"180.0"
"00001SC0062","Job Item 00001SC0062","Job Item 00001SC0062","0.0",,"450.0","0.0","194.0",,"456.92","101.0","Finished","1989-01-01","0.0",,"180.0"
"00001SC0060","Job Item 00001SC0060","Job Item 00001SC0060","0.0",,"186.0","0.0","61.0",,"68.74","147.0","Finished","1984-01-01","0.0",,"180.0"
"PD510SC0001","Job Item PD510SC0001","Job Item PD510SC0001","0.0",,"0.0","0.0","2500.0",,"0.0","250.0","Finished",,"0.0",,"250.0"
